,Sentence #,Word,Tag
1086,56,other,O
1087,56,cities,O
1088,56,",",O
1089,56,who,O
1090,56,produced,O
1091,56,the,O
1092,56,splendid,O
1093,56,editions,O
1094,56,of,O
1095,56,the,O
1096,56,Classics,O
1097,56,",",O
1098,56,which,O
1099,56,are,O
1100,56,one,O
1101,56,of,O
1102,56,the,O
1103,56,great,O
1104,56,glories,O
1105,56,of,O
1106,56,the,O
1107,56,printer,O
1108,56,',O
1109,56,s,O
1110,56,art,O
1111,56,",",O
1192,61,Even,O
1193,61,in,O
1194,61,Italy,LOC
1195,61,most,O
1196,61,of,O
1197,61,the,O
1198,61,theological,O
1199,61,and,O
1200,61,law,O
1201,61,books,O
1202,61,were,O
1203,61,printed,O
1204,61,in,O
1205,61,Gothic,O
1206,61,letter,O
1207,61,",",O
1222,63,many,O
1223,63,of,O
1224,63,whose,O
1225,63,types,O
1226,63,",",O
1227,63,indeed,O
1228,63,",",O
1229,63,like,O
1230,63,that,O
1231,63,of,O
1232,63,the,O
1233,63,Subiaco,ORG
1234,63,works,O
1235,63,",",O
1236,63,are,O
1237,63,of,O
1238,63,a,O
1239,63,transitional,O
1240,63,character,O
1241,63,.,O
1242,64,This,O
1243,64,was,O
1244,64,notably,O
1245,64,the,O
1246,64,case,O
1247,64,with,O
1248,64,the,O
1249,64,early,O
1250,64,works,O
1251,64,printed,O
1252,64,at,O
1253,64,Ulm,LOC
1254,64,",",O
1255,64,and,O
1256,64,in,O
1257,64,a,O
1258,64,somewhat,O
1259,64,lesser,O
1260,64,degree,O
1261,64,at,O
1262,64,Augsburg,LOC
1263,64,.,O
1264,65,In,O
1265,65,fact,O
1266,65,Gunther,PER
1267,65,Zeiner,PER
1268,65,',O
1269,65,s,O
1270,65,first,O
1271,65,type,O
1272,65,(,O
1273,65,afterwards,O
1274,65,used,O
1275,65,by,O
1276,65,Schussler,PER
1277,65,),O
1278,65,is,O
1279,65,remarkably,O
1280,65,like,O
1281,65,the,O
1282,65,type,O
1283,65,of,O
1284,65,the,O
1285,65,before,O
1286,65,-,O
1287,65,mentioned,O
1288,65,Subiaco,ORG
1289,65,books,O
1290,65,.,O
1291,66,In,O
1292,66,the,O
1293,66,Low,O
1294,66,Countries,O
1295,66,and,O
1296,66,Cologne,LOC
1297,66,",",O
1298,66,which,O
1299,66,were,O
1300,66,very,O
1301,66,fertile,O
1302,66,of,O
1303,66,printed,O
1304,66,books,O
1305,66,",",O
1306,66,Gothic,O
1307,66,was,O
1308,66,the,O
1309,66,favorite,O
1310,66,.,O
1311,67,The,O
1312,67,characteristic,O
1313,67,Dutch,O
1314,67,type,O
1315,67,",",O
1316,67,as,O
1317,67,represented,O
1318,67,by,O
1319,67,the,O
1320,67,excellent,O
1321,67,printer,O
1322,67,Gerard,PER
1323,67,Leew,PER
1324,67,",",O
1325,67,is,O
1326,67,very,O
1327,67,pronounced,O
1328,67,and,O
1329,67,uncompromising,O
1330,67,Gothic,O
1331,67,.,O
1332,68,This,O
1333,68,type,O
1334,68,was,O
1335,68,introduced,O
1336,68,into,O
1337,68,England,LOC
1338,68,by,O
1339,68,Wynkyn,PER
1340,68,de,PER
1341,68,Worde,PER
1342,68,",",O
1343,68,Caxton,PER
1344,68,',O
1345,68,s,O
1346,68,successor,O
1347,68,",",O
1370,70,Most,O
1371,70,of,O
1372,70,Caxton,PER
1373,70,',O
1374,70,s,O
1375,70,own,O
1376,70,types,O
1377,70,are,O
1378,70,of,O
1379,70,an,O
1380,70,earlier,O
1381,70,character,O
1382,70,",",O
1383,70,though,O
1384,70,they,O
1385,70,also,O
1386,70,much,O
1387,70,resemble,O
1388,70,Flemish,O
1389,70,or,O
1390,70,Cologne,LOC
1391,70,letter,O
1392,70,.,O
1393,71,After,O
1394,71,the,O
1395,71,end,O
1396,71,of,O
1397,71,the,O
1398,71,fifteenth,O
1399,71,century,O
1400,71,the,O
1401,71,degradation,O
1402,71,of,O
1403,71,printing,O
1404,71,",",O
1405,71,especially,O
1406,71,in,O
1407,71,Germany,LOC
1408,71,and,O
1409,71,Italy,LOC
1410,71,",",O
1499,76,In,O
1500,76,England,LOC
1501,76,about,O
1502,76,this,O
1503,76,time,O
1504,76,",",O
1505,76,an,O
1506,76,attempt,O
1507,76,was,O
1508,76,made,O
1509,76,(,O
1510,76,notably,O
1511,76,by,O
1512,76,Caslon,PER
1513,76,",",O
1514,76,who,O
1515,76,started,O
1516,76,business,O
1517,76,in,O
1518,76,London,LOC
1519,76,as,O
1520,76,a,O
1521,76,type,O
1522,76,-,O
1523,76,founder,O
1524,76,in,O
1525,76,1720,O
1526,76,),O
1534,78,Caslon,PER
1535,78,',O
1536,78,s,O
1537,78,type,O
1538,78,is,O
1539,78,clear,O
1540,78,and,O
1541,78,neat,O
1542,78,",",O
1543,78,and,O
1544,78,fairly,O
1545,78,well,O
1546,78,designed,O
1667,86,for,O
1668,86,the,O
1669,86,seventeenth,O
1670,86,-,O
1671,86,century,O
1672,86,letters,O
1673,86,are,O
1674,86,at,O
1675,86,least,O
1676,86,pure,O
1677,86,and,O
1678,86,simple,O
1679,86,in,O
1680,86,line,O
1681,86,.,O
1682,86,The,O
1683,86,Italian,O
1684,86,",",O
1685,86,Bodoni,PER
1686,86,",",O
1687,86,and,O
1688,86,the,O
1689,86,Frenchman,O
1690,86,",",O
1691,86,Didot,PER
1692,86,",",O
1693,87,were,O
1694,87,the,O
1695,87,leaders,O
1696,87,in,O
1697,87,this,O
1698,87,luckless,O
1699,87,change,O
1700,87,",",O
1701,87,though,O
1702,87,our,O
1703,87,own,O
1704,87,Baskerville,PER
1705,87,",",O
1706,87,who,O
1707,87,was,O
1708,87,at,O
1709,87,work,O
1710,87,some,O
1711,87,years,O
1712,87,before,O
1713,87,them,O
1714,87,",",O
1715,87,went,O
1716,87,much,O
1717,87,on,O
1718,87,the,O
1719,87,same,O
1720,87,lines,O
1778,91,The,O
1779,91,Chiswick,ORG
1780,91,press,O
1781,91,in,O
1782,91,1844,O
1783,91,revived,O
1784,91,Caslon,PER
1785,91,',O
1786,91,s,O
1787,91,founts,O
1788,91,",",O
1789,91,printing,O
1790,91,for,O
1791,91,Messrs,PER
1792,91,.,O
1793,91,Longman,PER
1794,91,the,O
1795,91,Diary,O
1796,91,of,O
1797,91,Lady,PER
1798,91,Willoughby,PER
1799,91,.,O
1800,92,This,O
1801,92,experiment,O
1802,92,was,O
1803,92,so,O
1804,92,far,O
1805,92,successful,O
1806,92,that,O
1807,92,about,O
1808,92,1850,O
1809,92,Messrs,PER
1810,92,.,O
1811,92,Miller,PER
1812,92,and,O
1813,92,Richard,PER
1814,92,of,O
1815,92,Edinburgh,LOC
1844,95,have,O
1845,95,now,O
1846,95,come,O
1847,95,into,O
1848,95,general,O
1849,95,use,O
1850,95,and,O
1851,95,are,O
1852,95,obviously,O
1853,95,a,O
1854,95,great,O
1855,95,improvement,O
1856,95,on,O
1857,95,the,O
1858,95,ordinary,O
1859,95,"""",O
1860,95,modern,O
1861,95,style,O
1862,95,"""",O
1863,95,in,O
1864,95,use,O
1865,95,in,O
1866,95,England,LOC
1867,95,",",O
1868,95,which,O
1869,95,is,O
1870,95,in,O
1871,95,fact,O
1872,95,the,O
1873,95,Bodoni,PER
1874,95,type,O
1969,100,It,O
1970,100,is,O
1971,100,discouraging,O
1972,100,to,O
1973,100,note,O
1974,100,that,O
1975,100,the,O
1976,100,improvement,O
1977,100,of,O
1978,100,the,O
1979,100,last,O
1980,100,fifty,O
1981,100,years,O
1982,100,is,O
1983,100,almost,O
1984,100,wholly,O
1985,100,confined,O
1986,100,to,O
1987,100,Great,LOC
1988,100,Britain,LOC
1989,100,.,O
1990,101,Here,O
1991,101,and,O
1992,101,there,O
1993,101,a,O
1994,101,book,O
1995,101,is,O
1996,101,printed,O
1997,101,in,O
1998,101,France,LOC
1999,101,or,O
2000,101,Germany,LOC
2001,101,with,O
2002,101,some,O
2003,101,pretension,O
2004,101,to,O
2005,101,good,O
2006,101,taste,O
2007,101,",",O
2024,103,Italy,LOC
2025,103,is,O
2026,103,contentedly,O
2027,103,stagnant,O
2028,103,.,O
2029,104,America,LOC
2030,104,has,O
2031,104,produced,O
2032,104,a,O
2033,104,good,O
2034,104,many,O
2035,104,showy,O
2036,104,books,O
2037,104,",",O
2038,104,the,O
2039,104,typography,O
2040,104,",",O
2041,104,paper,O
2042,104,",",O
2043,104,and,O
2044,104,illustrations,O
2045,104,of,O
2046,104,which,O
2047,104,are,O
2048,104,",",O
2049,104,however,O
2050,104,",",O
2051,104,all,O
2052,104,wrong,O
2053,104,",",O
2132,109,Even,O
2133,109,the,O
2134,109,Caslon,O
2135,109,type,O
2136,109,when,O
2137,109,enlarged,O
2138,109,shows,O
2139,109,great,O
2140,109,shortcomings,O
2141,109,in,O
2142,109,this,O
2143,109,respect,O
2144,109,:,O
2168,111,instead,O
2169,111,of,O
2170,111,ending,O
2171,111,in,O
2172,111,the,O
2173,111,sharp,O
2174,111,and,O
2175,111,clear,O
2176,111,stroke,O
2177,111,of,O
2178,111,Jenson,PER
2179,111,',O
2180,111,s,O
2181,111,letters,O
2380,122,this,O
2381,122,is,O
2382,122,awkward,O
2383,122,if,O
2384,122,you,O
2385,122,have,O
2386,122,to,O
2387,122,read,O
2388,122,Bradshaw,PER
2389,122,',O
2390,122,s,O
2391,122,Guide,O
2392,122,in,O
2393,122,a,O
2394,122,hurry,O
2395,122,.,O
2429,125,Most,O
2430,125,of,O
2431,125,Jenson,PER
2432,125,',O
2433,125,s,O
2434,125,letters,O
2435,125,are,O
2436,125,designed,O
2437,125,within,O
2438,125,a,O
2439,125,square,O
2440,125,",",O
3112,159,by,O
3113,159,that,O
3114,159,made,O
3115,159,in,O
3116,159,America,LOC
3117,159,",",O
3118,159,which,O
3119,159,is,O
3120,159,the,O
3121,159,worst,O
3122,159,conceivable,O
3123,159,.,O
3602,185,the,O
3603,185,position,O
3604,185,of,O
3605,185,our,O
3606,185,Society,ORG
3607,185,that,O
3608,185,a,O
3609,185,work,O
3610,185,of,O
3611,185,utility,O
3612,185,might,O
3613,185,be,O
3614,185,also,O
3615,185,a,O
3616,185,work,O
3617,185,of,O
3618,185,art,O
3619,185,",",O
3620,185,if,O
3621,185,we,O
3622,185,cared,O
3623,185,to,O
3624,185,make,O
3625,185,it,O
3626,185,so,O
3627,185,.,O
3628,186,The,O
3629,186,Chronicles,ORG
3630,186,of,ORG
3631,186,Newgate,ORG
3633,186,",",O
3634,186,Volume,O
3635,186,2,O
3636,186,.,O
3637,186,By,O
3638,186,Arthur,PER
3639,186,Griffiths,PER
3640,186,.,O
3641,186,Section,O
3642,186,4,O
3643,186,:,O
3644,186,Newgate,LOC
3645,186,Newgate,LOC
3646,186,down,O
3647,186,to,O
3648,186,1818,O
3649,186,.,O
3660,188,with,O
3661,188,criminals,O
3662,188,and,O
3663,188,misdemeanants,O
3664,188,of,O
3665,188,all,O
3666,188,shades,O
3667,188,crowding,O
3668,188,perpetually,O
3669,188,into,O
3670,188,its,O
3671,188,narrow,O
3672,188,limits,O
3673,188,",",O
3674,188,the,O
3675,188,latter,O
3676,188,state,O
3677,188,of,O
3678,188,Newgate,LOC
3679,188,was,O
3680,188,worse,O
3681,188,than,O
3682,188,the,O
3683,188,first,O
3684,188,.,O
3735,192,Neild,PER
3736,192,gives,O
3737,192,some,O
3738,192,figures,O
3739,192,which,O
3740,192,well,O
3741,192,illustrate,O
3742,192,this,O
3743,192,.,O
3835,199,The,O
3836,199,numbers,O
3837,199,soon,O
3838,199,increased,O
3839,199,",",O
3840,199,however,O
3841,199,",",O
3842,199,and,O
3843,199,by,O
3844,199,1811,O
3845,199,had,O
3846,199,again,O
3847,199,risen,O
3848,199,to,O
3849,199,629,O
3851,199,and,O
3852,199,Mr,O
3853,199,.,O
3854,199,Neild,PER
3855,199,was,O
3856,199,told,O
3857,199,that,O
3858,199,there,O
3859,199,had,O
3860,199,been,O
3861,199,at,O
3862,199,one,O
3863,199,time,O
3864,200,300,O
3865,200,debtors,O
3866,200,and,O
3867,200,900,O
3868,200,criminals,O
3869,200,in,O
3870,200,Newgate,LOC
3871,200,",",O
3872,200,or,O
3873,200,twelve,O
3874,200,hundred,O
3875,200,prisoners,O
3876,200,in,O
3877,200,all,O
3878,200,.,O
3879,201,Previous,O
3880,201,to,O
3881,201,that,O
3882,201,date,O
3883,201,there,O
3884,201,had,O
3885,201,been,O
3886,201,700,O
3887,201,or,O
3888,201,800,O
3889,201,frequently,O
3890,201,",",O
3891,201,and,O
3892,201,once,O
3893,201,",",O
3894,201,in,O
3895,201,Mr,O
3896,201,.,O
3897,201,Akerman,PER
3898,201,',O
3899,201,s,O
3900,201,time,O
3901,201,",",O
3902,201,one,O
3903,201,thousand,O
3904,201,.,O
3926,203,The,O
3927,203,inadequacy,O
3928,203,of,O
3929,203,the,O
3930,203,jail,O
3931,203,was,O
3932,203,noticed,O
3933,203,and,O
3934,203,reported,O
3935,203,upon,O
3936,203,again,O
3937,203,and,O
3938,203,again,O
3939,203,by,O
3940,203,the,O
3941,203,grand,O
3942,203,juries,O
3943,203,of,O
3944,203,the,O
3945,203,city,LOC
3946,203,of,LOC
3947,203,London,LOC
3948,203,",",O
3949,204,who,O
3950,204,seldom,O
3951,204,let,O
3952,204,a,O
3953,204,session,O
3954,204,go,O
3955,204,by,O
3956,204,without,O
3957,204,visiting,O
3958,204,Newgate,LOC
3959,204,.,O
3962,206,the,O
3963,206,grand,O
3964,206,jury,O
3965,206,made,O
3966,206,a,O
3967,206,special,O
3968,206,presentment,O
3969,206,to,O
3970,206,the,O
3971,206,Court,ORG
3972,206,of,ORG
3973,206,Common,ORG
3974,206,Council,ORG
3975,206,",",O
3976,206,pointing,O
3977,206,out,O
3978,206,that,O
3979,206,on,O
3980,206,the,O
3981,206,debtors,O
3982,206,',O
3983,206,side,O
3984,206,",",O
3985,206,which,O
3986,206,was,O
3987,206,intended,O
3988,206,for,O
3989,206,only,O
3990,206,100,O
3991,206,",",O
4042,210,Returns,O
4043,210,laid,O
4044,210,before,O
4045,210,the,O
4046,210,House,ORG
4047,210,of,ORG
4048,210,Commons,ORG
4049,210,showed,O
4050,210,that,O
4051,210,6439,O
4052,210,persons,O
4053,210,had,O
4054,210,been,O
4055,210,committed,O
4056,210,to,O
4057,210,Newgate,LOC
4067,212,and,O
4068,212,this,O
4069,212,number,O
4070,212,did,O
4071,212,not,O
4072,212,include,O
4073,212,the,O
4074,212,debtors,O
4075,212,",",O
4076,212,a,O
4077,212,numerous,O
4078,212,class,O
4079,212,",",O
4080,212,who,O
4081,212,were,O
4082,212,still,O
4083,212,committed,O
4084,212,to,O
4085,212,Newgate,LOC
4086,212,pending,O
4087,212,the,O
4088,212,completion,O
4089,212,of,O
4090,212,the,O
4091,212,White,LOC
4092,212,Cross,LOC
4093,212,Street,LOC
4094,212,prison,O
4095,212,.,O
4096,213,In,O
4097,213,order,O
4098,213,to,O
4099,213,realize,O
4100,213,the,O
4101,213,evils,O
4102,213,entailed,O
4103,213,by,O
4104,213,incarceration,O
4105,213,in,O
4106,213,Newgate,LOC
4107,213,in,O
4108,213,these,O
4109,213,days,O
4110,213,",",O
4111,213,it,O
4112,213,is,O
4113,213,necessary,O
4114,213,to,O
4115,213,give,O
4116,213,some,O
4117,213,account,O
4118,213,of,O
4119,213,its,O
4120,213,interior,O
4130,215,Full,O
4131,215,details,O
4132,215,of,O
4133,215,the,O
4134,215,arrangements,O
4135,215,are,O
4136,215,to,O
4137,215,be,O
4138,215,found,O
4139,215,in,O
4140,215,Mr,O
4141,215,.,O
4142,215,Neild,PER
4143,215,',O
4144,215,s,O
4145,215,"""",O
4146,215,State,ORG
4147,215,of,ORG
4148,215,Prisons,ORG
4149,215,in,O
4150,215,England,LOC
4151,215,",",O
4152,215,Scotland,LOC
4153,215,",",O
4154,215,and,O
4155,215,Wales,LOC
4156,215,",",O
4157,215,"""",O
4158,215,published,O
4159,215,in,O
4160,215,1812,O
4161,215,.,O
4974,258,Neild,PER
4975,258,takes,O
4976,258,it,O
4977,258,for,O
4978,258,granted,O
4979,258,that,O
4980,258,the,O
4981,258,former,O
4982,258,rather,O
4983,258,than,O
4984,258,the,O
4985,258,latter,O
4986,258,prevailed,O
4987,258,in,O
4988,258,the,O
4989,258,selection,O
4990,258,",",O
5108,265,The,O
5109,265,long,O
5110,265,narrow,O
5111,265,yard,O
5112,265,still,O
5113,265,remained,O
5114,265,as,O
5115,265,we,O
5116,265,saw,O
5117,265,it,O
5118,265,in,O
5119,265,Jacobite,O
5120,265,times,O
5121,265,",",O
5646,292,Quote,O
5647,292,",",O
5648,292,On,O
5649,292,the,O
5650,292,top,O
5651,292,of,O
5652,292,the,O
5653,292,jail,O
5654,292,",",O
5655,292,continues,O
5656,292,Neild,PER
5657,292,",",O
5658,292,are,O
5659,292,a,O
5660,292,watch,O
5661,292,-,O
5662,292,house,O
5663,292,and,O
5664,292,a,O
5665,292,sentry,O
5666,292,-,O
5667,292,box,O
5668,292,",",O
5669,292,where,O
5670,292,two,O
5671,292,or,O
5672,292,more,O
5673,292,guards,O
5674,292,",",O
5675,292,with,O
5676,292,dogs,O
5677,292,and,O
5678,292,firearms,O
5679,292,",",O
5820,301,Neild,PER
5821,301,gives,O
5822,301,",",O
5823,301,on,O
5824,301,the,O
5825,301,authority,O
5826,301,of,O
5827,301,Mr,O
5828,301,.,O
5829,301,Burchell,PER
5830,301,",",O
5831,301,the,O
5832,301,under,O
5833,301,sheriff,O
5834,301,of,O
5835,301,Middlesex,LOC
5836,301,",",O
5837,302,a,O
5838,302,table,O
5839,302,showing,O
5840,302,the,O
5841,302,figures,O
5842,302,for,O
5843,302,the,O
5844,302,year,O
5845,302,ending,O
5846,302,Michaelmas,O
5847,302,1802,O
5848,302,.,O
5881,305,Fifteen,O
5882,305,thousand,O
5883,305,of,O
5884,305,these,O
5885,305,were,O
5886,305,issued,O
5887,305,in,O
5888,305,Middlesex,LOC
5889,305,alone,O
5890,305,",",O
5891,305,which,O
5892,305,at,O
5893,305,that,O
5894,305,time,O
5895,305,was,O
5896,305,reckoned,O
5897,305,as,O
5898,305,only,O
5899,305,a,O
5900,305,fifteenth,O
5901,305,of,O
5902,305,Great,LOC
5903,305,Britain,LOC
5904,305,.,O
5905,306,The,O
5906,306,number,O
5907,306,of,O
5908,306,arrests,O
5909,306,actually,O
5910,306,made,O
5911,306,was,O
5912,306,114,O
5913,306,",",O
5914,306,300,O
5915,306,for,O
5916,306,the,O
5917,306,kingdom,O
5918,306,",",O
5919,306,and,O
5920,306,7020,O
5921,306,for,O
5922,306,Middlesex,LOC
5923,306,.,O
5956,309,Neild,PER
5957,309,also,O
5958,309,says,O
5959,309,that,O
5960,309,in,O
5961,309,1793,O
5962,309,",",O
5963,310,5719,O
5964,310,writs,O
5965,310,and,O
5966,310,executions,O
5967,310,for,O
5968,310,debts,O
5969,310,between,O
5970,310,$,O
5971,310,10,O
5972,310,and,O
5973,310,$,O
5974,310,20,O
5975,310,were,O
5976,310,issued,O
5977,310,in,O
5978,310,Middlesex,LOC
5979,310,",",O
6072,317,Alfred,PER
6073,317,the,PER
6074,317,Great,PER
6075,317,established,O
6076,317,the,O
6077,317,Court,ORG
6080,317,Baron,ORG
6081,317,",",O
6082,317,the,O
6083,317,Hundred,ORG
6084,317,Court,ORG
6087,317,",",O
6088,317,and,O
6089,317,the,O
6090,317,County,ORG
6091,317,Court,ORG
6094,317,",",O
6095,317,which,O
6096,317,among,O
6097,317,other,O
6098,317,matters,O
6099,317,entertained,O
6100,317,pleas,O
6101,317,for,O
6102,317,debt,O
6103,317,.,O
6104,318,The,O
6105,318,County,ORG
6106,318,Court,ORG
6107,318,was,O
6108,318,the,O
6109,318,sheriff,O
6110,318,',O
6111,318,s,O
